"CSID","licence_number","model_id","buy_year","branch_id","color_id"
40588,95737426,937,2020,831,1
40589,56724619,28,2021,875,2
40590,41148920,25,2017,448,4
40591,98227099,1027,2018,630,4
40592,24529767,685,2021,597,4
40593,13005993,75,2017,864,3
40594,98338772,605,2021,242,3
40595,57346094,998,2019,821,4
40596,30880471,277,2020,947,2
40597,87568200,63,2017,608,3
40598,57048111,17,2020,427,1
40599,76953396,295,2021,957,3
40600,53460680,950,2017,195,5
40601,26516228,32,2021,739,2
40602,47085974,23,2019,415,5
40603,76246644,841,2017,824,2
40604,94109372,45,2022,872,3
40605,41190376,79,2017,928,2
40606,80440751,227,2022,311,5
40607,13118759,1104,2018,47,2
40608,10401442,592,2020,342,1
40609,89400988,84,2017,957,6
40610,62906780,1086,2020,4,2
40611,43703474,687,2022,458,5
40612,74019084,696,2021,3,1
40613,22302326,185,2021,406,4
40614,62700776,888,2021,904,1
40615,95647997,458,2019,147,2
40616,70679069,34,2018,634,5
40617,43424969,1102,2018,296,1
40618,84821985,747,2020,297,5
40619,80918457,515,2021,628,5
40620,93461239,675,2017,63,2
40621,21708251,230,2021,485,1
40622,14862571,377,2022,832,3
40623,39025795,469,2017,127,2
40624,55124266,414,2017,912,4
40625,94768697,1046,2020,270,1
40626,90036082,67,2020,957,3
40627,59321198,129,2017,806,1
40628,42518094,398,2018,795,3
40629,63368413,1000,2020,554,3
40630,94959283,288,2022,711,2
40631,22236926,121,2021,599,4
40632,23865844,1140,2017,14,4
40633,68482356,398,2019,50,4
40634,97207488,69,2019,76,3
40635,62541549,682,2017,150,2
40636,62962278,1124,2020,403,3
40637,34798644,415,2020,436,2
40638,40775807,189,2022,701,3
40639,87850857,588,2017,634,2
40640,47658836,521,2022,62,3
40641,24891284,3,2017,488,2
40642,54673370,18,2019,64,4
40643,13083513,1131,2019,466,3
40644,13279754,339,2019,734,1
40645,74995104,468,2019,874,2
40646,13840709,379,2021,684,9
40647,83082896,530,2022,141,1
40648,35119169,780,2019,374,6
40649,12805238,728,2020,552,2
40650,22688238,520,2021,143,6
40651,34082231,878,2021,838,2
40652,61382594,761,2020,68,1
40653,94120552,908,2020,154,3
40654,20385728,481,2021,588,2
40655,23227596,1006,2019,135,2
40656,42645566,592,2017,165,1
40657,26745078,902,2019,319,3
40658,12290743,203,2017,750,4
40659,48843482,826,2017,842,1
40660,32251140,6,2021,8,4
40661,98968451,54,2017,46,1
40662,68468339,847,2020,894,2
40663,81208469,755,2020,356,1
40664,66834362,662,2018,477,2
40665,56928195,205,2020,433,5
40666,83738924,1136,2021,902,1
40667,39727438,707,2017,445,1
40668,14950434,427,2018,479,1
40669,90503764,383,2017,717,5
40670,57153435,932,2017,325,2
40671,77795667,223,2017,686,4
40672,21403673,196,2019,254,4
40673,20912897,727,2020,597,2
40674,70622880,178,2022,801,1
40675,19162994,431,2017,370,5
40676,47615974,347,2018,750,2
40677,51632220,432,2022,348,1
40678,44018178,15,2018,299,2
40679,49360906,423,2020,11,3
40680,76103101,87,2022,970,5
40681,87976187,1136,2021,985,2
40682,69471928,630,2022,999,1
40683,96815922,860,2019,747,4
40684,56566203,247,2019,709,2
40685,47177492,1004,2019,583,4
40686,89576680,1051,2017,678,1
40687,83667905,873,2019,657,1
40688,72345292,925,2018,983,6
40689,22759230,649,2019,747,4
40690,50845227,388,2021,544,4
40691,65721905,222,2019,293,1
40692,59991832,362,2018,577,7
40693,65754099,792,2021,488,3
40694,87314415,220,2017,858,3
40695,82013231,685,2019,329,8
40696,43668994,354,2018,706,2
40697,20764266,723,2017,345,2
40698,75894411,788,2021,464,1
40699,63631648,945,2022,508,1
40700,30054109,1077,2018,887,6
40701,40027518,433,2022,4,2
40702,64398511,49,2020,598,4
40703,31643823,351,2018,745,1
40704,42512157,311,2019,678,2
40705,87132881,28,2019,710,5
40706,73192937,478,2018,249,3
40707,62170950,1046,2018,525,5
40708,59296759,386,2019,163,2
40709,52001071,167,2019,867,6
40710,11223468,323,2019,751,2
40711,36023432,845,2017,212,3
40712,50481803,375,2021,650,5
40713,21032922,597,2020,196,5
40714,15964408,605,2020,519,1
40715,22341230,99,2022,369,3
40716,88695499,549,2020,747,2
40717,67398985,987,2018,432,3
40718,15397590,1116,2022,369,2
40719,60867333,1060,2022,534,1
40720,41943058,97,2021,361,1
40721,83833940,438,2018,678,2
40722,19701193,1002,2020,739,8
40723,40473576,138,2020,783,2
40724,13133797,170,2019,86,1
40725,14514411,1077,2019,896,2
40726,81131573,980,2020,901,1
40727,57991434,57,2022,551,2
40728,48097051,271,2021,391,1
40729,95265132,125,2018,223,5
40730,78827910,715,2021,647,1
40731,49374872,957,2017,295,2
40732,35893571,107,2022,95,4
40733,76116643,530,2017,635,1
40734,92038708,605,2017,669,6
40735,45387770,836,2019,86,1
40736,63300680,496,2018,813,1
40737,19703317,674,2019,776,1
40738,67505223,1042,2018,147,2
40739,21892768,841,2022,292,3
40740,69778462,1051,2021,199,1
40741,27657656,106,2022,192,2
40742,80659103,690,2022,936,4
40743,36816948,513,2018,492,3
40744,14231251,587,2020,348,7
40745,29216513,114,2017,470,1
40746,59755911,19,2019,1000,2
40747,34082498,185,2017,585,1
40748,93532922,889,2020,237,5
40749,25870200,24,2021,576,4
40750,58409663,224,2022,459,3
40751,50958961,157,2020,617,10
40752,82506459,1089,2020,787,3
40753,72147889,483,2022,131,6
40754,15262276,140,2021,443,2
40755,46015275,140,2018,954,2
40756,25986660,137,2018,726,5
40757,38182144,280,2017,765,6
40758,88486865,704,2017,381,5
40759,61826804,751,2021,847,4
40760,17906822,1100,2019,394,1
40761,76491646,237,2020,770,3
40762,30535666,655,2018,673,4
40763,46211497,679,2017,719,1
40764,11184739,1057,2021,417,2
40765,27315029,121,2022,163,3
40766,61973343,803,2017,176,1
40767,35909715,812,2022,680,2
40768,99560524,940,2020,292,1
40769,13623595,505,2018,821,1
40770,18755871,60,2018,147,2
40771,43789579,242,2020,676,2
40772,88503055,319,2018,263,1
40773,29609968,651,2022,543,2
40774,52724565,324,2019,9,10
40775,94053286,505,2020,243,5
40776,24038597,424,2022,575,2
40777,22488517,714,2022,827,2
40778,87609647,639,2020,638,4
40779,10562233,754,2017,324,2
40780,99969760,593,2017,777,5
40781,77691926,597,2022,514,2
40782,47008540,963,2019,67,2
40783,66216840,263,2022,971,2
40784,28932373,602,2019,735,2
40785,22561922,712,2022,986,2
40786,62063099,403,2017,98,7
40787,60174046,1082,2021,831,5
40788,34702843,404,2017,268,2
40789,45711606,444,2022,590,7
40790,11469787,306,2019,206,3
40791,87513680,654,2017,133,4
40792,15354416,864,2019,815,1
40793,62416755,355,2020,778,2
40794,18236940,703,2020,298,3
40795,59321058,571,2019,540,6
40796,53292945,955,2018,389,1
40797,99835480,591,2021,270,1
40798,38671121,1139,2019,580,2
40799,92201086,959,2021,952,5
40800,19639889,214,2017,828,1
40801,57266000,351,2019,210,2
40802,27910296,1123,2017,813,5
40803,21217648,606,2017,802,3
40804,97699324,256,2022,811,4
40805,10848700,1036,2021,913,3
40806,28652734,841,2021,941,1
40807,42946466,331,2020,721,2
40808,89538322,813,2018,484,2
40809,66676388,785,2022,356,3
40810,35323355,6,2021,680,4
40811,74782075,1093,2021,895,1
40812,60387937,137,2017,213,3
40813,44770006,647,2020,751,1
40814,81827855,425,2019,280,5
40815,34736131,13,2020,807,1
40816,86282319,610,2019,233,4
40817,96974703,1057,2022,344,1
40818,37292879,688,2020,996,2
40819,78619677,987,2021,242,6
40820,99628694,166,2020,810,3
40821,21202898,271,2018,561,4
40822,54238282,852,2020,682,2
40823,14721687,813,2017,565,3
40824,79566952,301,2017,653,5
40825,87798082,178,2019,827,4
40826,78228153,653,2018,115,8
40827,38008519,819,2018,111,4
40828,26814488,944,2018,479,6
40829,35866599,868,2017,115,3
40830,11807478,659,2021,369,3
40831,93493209,1094,2017,132,1
40832,56974937,667,2021,68,2
40833,89001049,730,2017,407,3
40834,91927345,608,2020,545,1
40835,20055539,590,2022,152,3
40836,24762426,88,2020,786,1
40837,18438334,422,2018,14,5
40838,87336379,696,2018,945,2
40839,64119002,829,2022,404,4
40840,36297783,844,2020,301,1
40841,12669919,141,2017,400,2
40842,16019264,616,2017,600,2
40843,49693538,408,2020,337,3
40844,20838095,802,2022,613,5
40845,24440837,337,2019,406,1
40846,74918226,627,2018,376,5
40847,73273023,135,2019,194,4
40848,86416716,66,2021,917,2
40849,64028209,248,2021,32,4
40850,52498369,1075,2018,429,2
40851,39781284,650,2021,93,3
40852,84994304,381,2017,375,7
40853,88098712,818,2017,314,2
40854,82897465,198,2018,852,8
40855,52062144,994,2021,313,7
40856,15176160,785,2018,858,2
40857,42795379,1103,2020,193,1
40858,50987588,542,2017,777,3
40859,81259824,709,2017,715,3
40860,84826115,119,2022,320,4
40861,48704274,858,2018,167,5
40862,26918476,100,2017,685,3
40863,63760552,153,2017,780,3
40864,84240161,1079,2018,933,2
40865,92951012,485,2021,132,3
40866,56102534,869,2022,817,4
40867,25098186,804,2022,210,1
40868,18198286,42,2021,82,4
40869,17213542,695,2022,437,5
40870,18592402,1007,2018,233,4
40871,43747515,928,2022,610,4
40872,78320294,451,2021,942,3
40873,53423741,264,2017,696,2
40874,38268099,421,2020,912,2
40875,84517116,548,2017,26,1
40876,92039232,791,2018,414,2
40877,20145192,904,2022,482,4
40878,83227337,702,2021,459,1
40879,33198657,323,2017,259,2
40880,93194339,976,2017,698,5
40881,52247277,117,2021,911,2
40882,16683712,885,2020,301,6
40883,10615420,715,2018,976,1
40884,24779603,888,2018,787,4
40885,45786207,765,2019,5,1
40886,95644572,228,2018,207,1
40887,83838123,270,2021,366,5
40888,54204690,828,2017,492,3
40889,91761063,178,2019,426,6
40890,69764623,811,2020,971,2
40891,88614608,136,2018,590,6
40892,35815403,501,2017,639,4
40893,14334317,670,2019,679,2
40894,97817651,146,2022,521,2
40895,76827626,523,2019,348,3
40896,79169458,132,2018,154,2
40897,94086162,219,2018,387,2
40898,20236092,61,2019,902,2
40899,14601925,875,2020,577,1
40900,32165131,174,2022,537,5
40901,14337335,1034,2019,36,2
40902,61767950,403,2021,251,5
40903,40208460,1023,2020,976,1
40904,21637419,700,2022,52,4
40905,92706739,308,2020,57,6
40906,92075834,1132,2020,350,4
40907,84011491,22,2021,504,6
40908,28186666,1045,2018,897,3
40909,48462078,738,2017,582,4
40910,48034501,547,2018,823,5
40911,25541912,684,2018,181,5
40912,89447483,59,2019,828,3
40913,37290432,806,2018,365,6
40914,76686017,305,2018,852,1
40915,67796070,192,2022,549,3
40916,40402989,322,2019,588,2
40917,48647302,594,2022,278,3
40918,42071820,511,2021,816,3
40919,79062818,71,2022,19,1
40920,66303498,472,2018,947,1
40921,40170482,38,2019,767,3
40922,57067468,554,2020,989,2
40923,80322171,211,2020,781,3
40924,17893691,1069,2019,912,1
40925,22078457,1022,2020,609,4
40926,55833868,244,2022,670,2
40927,19467546,520,2017,859,1
40928,51200159,387,2022,775,2
40929,46251383,711,2022,317,3
40930,69809982,599,2017,857,2
40931,45673538,1043,2019,710,4
40932,19583605,759,2017,234,3
40933,71116670,116,2018,418,5
40934,92661670,162,2021,978,2
40935,86580186,955,2018,900,3
40936,29469609,925,2020,82,5
40937,74523334,928,2019,171,1
40938,47819373,898,2019,327,2
40939,16851343,1104,2020,956,4
40940,66639686,1100,2020,801,2
40941,11727950,295,2020,835,5
40942,52926385,1066,2020,835,4
40943,75496612,754,2021,713,2
40944,76136628,66,2019,850,6
40945,97777510,588,2021,975,4
40946,60668346,621,2019,107,5
40947,94284513,177,2022,343,1
40948,88084593,511,2019,954,5
40949,16446531,458,2018,111,1
40950,99091790,146,2017,669,2
40951,50000310,723,2022,935,3
40952,15376703,440,2018,776,1
40953,12955295,168,2018,270,1
40954,86561565,827,2021,237,3
40955,78365609,580,2019,294,1
40956,98056774,473,2018,647,3
40957,85971233,449,2020,410,2
40958,67075476,874,2018,25,1
40959,64214569,1063,2018,63,6
40960,85136198,951,2022,594,2
40961,65948781,506,2022,743,4
40962,77823563,841,2020,153,2
40963,51381892,796,2021,86,7
40964,88590724,279,2021,658,2
40965,62733755,78,2017,822,2
40966,41916585,759,2020,592,1
40967,31936051,528,2017,7,1
40968,18502428,375,2020,380,2
40969,56147859,393,2022,15,6
40970,58950774,172,2018,84,6
40971,95847106,330,2017,632,2
40972,73231651,611,2019,48,4
40973,38184822,874,2019,306,3
40974,75826226,395,2020,45,3
40975,37278615,397,2021,446,4
40976,14110325,732,2017,595,1
40977,81916180,310,2018,35,2
40978,99576395,214,2022,853,1
40979,86375076,60,2021,838,4
40980,86202027,979,2019,486,4
40981,90044037,673,2018,287,1
40982,96589596,42,2017,629,1
40983,81137489,1065,2020,591,6
40984,95278221,914,2020,875,4
40985,94488181,173,2020,759,5
40986,50716082,605,2018,677,1
40987,42677662,206,2020,309,2
40988,40883550,496,2020,550,1
40989,10117898,523,2020,499,5
40990,91749490,1042,2017,225,5
40991,84049957,1102,2017,508,1
40992,68486067,1083,2017,811,1
40993,63013719,519,2020,449,5
40994,97176386,758,2017,203,1
40995,88374911,756,2022,212,3
40996,63595044,131,2017,68,2
40997,18351248,426,2021,764,3
40998,49870448,816,2022,458,1
40999,78415318,730,2017,620,3
41000,82239781,580,2022,146,3
41001,43840201,87,2021,128,2
41002,98463001,576,2019,348,2
41003,48083249,1095,2021,332,4
41004,94343622,100,2021,107,5
41005,20181828,746,2021,992,3
41006,19479301,653,2017,88,5
41007,31796061,75,2021,57,6
41008,18735999,1021,2017,115,1
41009,29386668,924,2017,608,6
41010,79047908,210,2020,509,2
41011,81460926,508,2017,982,1
41012,33403259,555,2020,316,4
41013,26777312,601,2020,880,2
41014,13254281,400,2021,377,2
41015,16433408,285,2021,502,9
41016,76254685,82,2020,439,4
41017,60363832,315,2021,663,1
41018,19296452,32,2018,222,2
41019,99789277,535,2019,188,3
41020,28575547,17,2022,146,2
41021,22087427,270,2021,602,3
41022,22495581,775,2020,887,2
41023,26073629,381,2022,465,5
41024,45635502,985,2022,681,1
41025,81151551,1127,2017,892,6
41026,23946050,59,2021,383,1
41027,34964661,998,2019,762,2
41028,54816963,11,2020,452,4
41029,65021862,178,2022,372,2
41030,14106464,164,2018,538,5
41031,93569704,174,2017,835,1
41032,94442904,870,2018,388,3
41033,13336877,1093,2020,846,3
41034,29765729,665,2017,219,2
41035,70072652,804,2021,685,1
41036,35861229,273,2018,158,4
41037,38397531,451,2021,199,5
41038,59002571,973,2021,237,6
41039,38945300,131,2018,899,4
41040,50034005,1016,2020,772,1
41041,31251262,858,2022,483,1
41042,96600028,884,2022,62,5
41043,61385678,101,2017,403,2
41044,90968173,103,2018,644,3
41045,69295823,434,2022,52,4
41046,50995771,43,2020,723,1
41047,34694628,969,2017,162,6
41048,22831287,104,2020,562,6
41049,63094566,748,2021,185,2
41050,72712184,89,2022,256,4
41051,79759662,257,2019,393,6
41052,28254764,654,2021,740,4
41053,45321427,479,2017,868,1
41054,81702359,759,2019,975,1
41055,79268235,304,2020,160,2
41056,57126327,977,2017,305,2
41057,15977959,976,2022,601,4
41058,89289078,420,2020,904,2
41059,24638454,302,2018,809,2
41060,36920116,13,2018,527,1
41061,10319091,487,2022,574,3
41062,39440916,810,2021,230,2
41063,61751380,519,2022,97,1
41064,55589060,619,2022,758,1
41065,91564206,1130,2022,669,5
41066,84978433,874,2021,369,2
41067,45029799,208,2021,502,2
41068,80977043,1094,2020,983,1
41069,95281667,249,2022,841,1
41070,87428494,397,2021,365,6
41071,27122790,214,2017,411,1
41072,42733434,427,2022,702,4
41073,51644384,252,2018,886,1
41074,87160185,125,2019,656,1
41075,34856661,811,2017,756,5
41076,57407983,367,2017,57,3
41077,22227723,42,2020,376,2
41078,11469518,537,2022,435,6
41079,72361985,693,2022,824,1
41080,93619592,822,2017,973,1
41081,52443775,325,2021,341,4
41082,56734618,800,2018,738,2
41083,57253447,704,2017,930,4
41084,99593761,805,2022,752,2
41085,46012927,921,2021,32,2
41086,62915875,702,2020,170,2
41087,78137828,25,2018,7,1
41088,70918317,464,2018,979,5
41089,37102515,382,2021,737,3
41090,26934192,303,2019,660,3
41091,95903097,58,2019,649,1
41092,73932979,678,2017,344,4
41093,33378037,806,2017,549,1
41094,26810419,558,2019,142,2
41095,68307178,630,2022,315,1
41096,78240170,240,2021,932,1
41097,94680912,658,2018,576,4
41098,27173131,283,2022,665,2
41099,53942446,737,2017,334,6
41100,73347254,772,2019,813,3
41101,49190477,1072,2021,203,1
41102,83297000,302,2021,878,1
41103,91582736,634,2020,893,2
41104,10797203,991,2018,173,2
41105,88589332,855,2022,598,5
41106,51213632,403,2019,411,3
41107,69907855,402,2022,337,3
41108,76829742,434,2022,519,6
41109,51291122,957,2018,697,2
41110,59220570,41,2017,852,2
41111,97314280,770,2021,915,1
41112,36960714,914,2019,571,6
41113,75426416,161,2017,442,6
41114,75957982,534,2020,414,1
41115,47648563,653,2022,108,3
41116,33962951,670,2019,174,1
41117,65706231,173,2021,32,7
41118,52798145,677,2020,513,3
41119,99752895,44,2018,491,1
41120,81308307,186,2019,767,6
41121,50659855,1065,2017,181,3
41122,52860684,604,2021,300,2
41123,63757576,90,2022,956,3
41124,17994656,921,2018,743,3
41125,55256948,15,2020,313,3
41126,94829344,335,2020,989,1
41127,42935200,83,2017,268,2
41128,46186305,14,2018,935,4
41129,92723483,365,2018,307,3
41130,15839130,907,2020,719,4
41131,92578287,724,2017,919,2
41132,94340619,1074,2019,652,6
41133,42749281,885,2020,143,8
41134,45384026,1122,2020,129,6
41135,60715601,968,2018,288,1
41136,99643786,667,2020,156,3
41137,11409400,1031,2017,290,5
41138,77846603,724,2017,498,1
41139,21795714,1123,2020,560,2
41140,35186214,305,2021,365,2
41141,94176184,673,2019,587,2
41142,36003465,426,2018,747,4
41143,95391065,907,2020,739,3
41144,24710593,916,2018,222,1
41145,58908824,493,2018,107,5
41146,29349627,194,2017,718,3
41147,99882531,156,2021,134,4
41148,54854057,1000,2022,215,5
41149,17637822,721,2019,925,2
41150,58239133,733,2019,536,1
41151,11211595,12,2019,601,6
41152,78048954,1102,2022,227,1
41153,20169025,698,2020,987,1
41154,80550711,785,2022,196,1
41155,50574425,940,2020,214,4
41156,31533286,55,2019,297,4
41157,28629784,12,2021,95,7
41158,11383833,873,2021,136,4
41159,17341817,388,2020,213,3
41160,55887133,943,2022,880,5
41161,63525296,384,2020,465,4
41162,43405017,741,2021,605,2
41163,84035110,815,2022,556,1
41164,66658624,654,2020,248,6
41165,75185117,358,2022,994,9
41166,45070441,793,2018,504,2
41167,54602560,1125,2018,716,1
41168,72575956,157,2020,243,6
41169,61452825,272,2020,247,7
41170,25736023,492,2019,380,5
41171,85577468,130,2018,593,3
41172,67945180,1100,2022,723,7
41173,87709042,197,2017,454,6
41174,21763900,1002,2020,283,6
41175,80263097,374,2019,552,4
41176,45636334,644,2017,520,2
41177,35064569,187,2018,768,5
41178,55823637,364,2022,298,5
41179,39796587,771,2018,644,3
41180,76355953,421,2019,720,2
41181,53218172,80,2020,77,3
41182,65050221,490,2020,579,3
41183,12773724,252,2021,797,5
41184,58091015,524,2021,418,4
41185,93020848,1075,2017,638,4
41186,20552878,490,2017,965,3
41187,13511533,704,2022,516,2
41188,80891960,574,2021,451,6
41189,60331604,237,2022,489,2
41190,69548884,219,2018,542,2
41191,49751067,517,2017,285,4
41192,54245376,334,2019,816,1
41193,52365154,439,2019,224,1
41194,94152314,137,2018,395,6
41195,83672385,596,2022,710,3
41196,17261364,896,2018,357,5
41197,50685968,211,2022,340,1
41198,83730486,983,2020,390,4
41199,36907661,584,2022,307,4
41200,13829539,586,2017,983,3
41201,71077649,280,2019,836,6
41202,44385430,596,2018,496,4
41203,45382505,353,2022,81,1
41204,72376081,664,2020,357,4
41205,24158552,708,2017,450,4
41206,20420324,1056,2022,826,6
41207,91511292,1127,2017,141,2
41208,11638685,546,2018,571,2
41209,17506742,471,2018,103,2
41210,52350377,456,2022,408,2
41211,35829896,152,2017,406,2
41212,36155355,566,2022,214,3
41213,59277186,432,2017,494,1
41214,75238460,947,2022,382,1
41215,91830566,289,2020,368,1
41216,40707122,858,2022,189,2
41217,52392824,863,2022,827,1
41218,41273723,128,2022,536,3
41219,67755815,369,2020,816,3
41220,14460844,35,2017,726,4
41221,49940581,482,2021,403,1
41222,20842068,198,2021,708,2
41223,28273559,307,2022,122,5
41224,79614371,1140,2019,880,3
41225,53962507,866,2020,232,1
