sep=<tab>
2534	ויצמן 31/9 , רמלה	חיים את תמיר ארקוסין צמיגי הצפון	08-9229425
2535	ת.ד. 950 , קלנסווה	מוחמד גיזאוי שביל השטח	050-9196226
2536	חיל השריון 96 , תל אביב -יפו	ליאור הררי אקסלנט מוטורס	03-6399330
2537	התחייה 14 , תל אביב -יפו	מוסך סבנה חן פחחות בע מ	03-5188151
2538	המכונאי 7 , מודיעין-מכבים-רעות*	עוצמה שרותי רכב בע מ	08-9757500
2539	ת.ד. 132 , טייבה	נסיראת מאזן מוסך מאזן	057-8777787
2540	ת.ד. 468 , טייבה	נסירת איאד פחחות רכב	052-2224022
2541	האורג 3 , נתניה	מוסכי אליאנס בע מ	053-6588858
2542	גשר העץ 14 , עמק חפר	חפר שרותי רכב - ליעד פרץ	052-7772167
2543	אורט 19 )בתוך מוסך מקסיקו( , נתניה	מוסד הטכניון למחקר ופיתוח בע מ	09-8616610
2544	מאחורי מוסך בחאש , קלנסווה	קיו 10 אחזקות בע מ	050-4444700
2545	אלכסנדר ינאי 28, א.ת. סגולה , פתח תקווה	מוסך ס.א.ל. בע מ	03-9349674
2546	מרכוס 30, א.ת. סגולה , פתח תקווה	בן משה יצחק - איציק פרונט	03-5335895
2547	כפר זמר - ימה , זמר	מוסך זמר בע מ	057-7309879
2548	בן ציון גליס 37 ת.ד4628 , פתח תקווה	מוסך מנשה משיח בע מ	03-9300276
2549	שמוטקין 35 , ראשון לציון	איגור את יורימוסך רון טל	03-9507790
2550	האצ ל 49 , ראשון לציון	פרדריך עומר אפ.אר.טי	03-9622263
2551	האורגים 31 , בת ים	רוזיו יצחק מוסך איזקי	050-2244827
2552	מושב גינתון משק 32 , גינתון	דני אוחנה סוכנות לאופנועים	08-9231664
2553	ת.ד. 3438 העמל 35 , פתח תקווה	ד ר פח וצבע פתח תקוה בע מ	03-9224822
2554	משה יתום 15 , רחובות	יהודה כהן מוסך נופר	08-9466215
2555	א.ת. שילת , שילת	מוסך קיברט ערן שרותי רכב	050-2057156
2556	ת.ד. 1220 , כפר קאסם	טאהא בילאל מוסך הצוות	053-6910012
2557	ת.ד. 3126 , כפר קאסם	פרימיום פארטס בע מ	03-6977985
2558	המכונאי 5 , מודיעין-מכבים-רעות*	אוטופיה מרכז שרות בע מ	08-9711111
2559	ת.ד. 200 ניר צבי , ניר צבי	דלק מוטורס בע מ	08-9139111
2560	כביש ראשי ליד צמיגי נימר , קלנסווה	מסארוה עבד אל גאבר מוסך עבד	052-4283583
2561	היצירה 10 א.ת. , רמלה	פורת את דוידוביץ שרותי רכב רמלה	08-9220514
2562	זרחין 5 , רעננה	אדוט דניאל הצמיגים	09-7452204
2563	גולומב 50 , תל אביב -יפו	מוסך דידי שרותי רכב בע מ	03-5622492
2564	פרימן 5, א.ת. ישן , ראשון לציון	שרון כהן רדיאטורים	054-6262388
2565	פלוטיצקי 1, א.ת. ישן , ראשון לציון	אוטו גרופ- מרכז רכב בע מ	073-2350410
2566	ת.ד. 3670 , זמר	שרות טרקטורים זמר בע מ	050-8480222
2567	ת.ד. 2012 מאחורי קרמיקה מ.ע , טירה	פחחות וצבע מסארוה מאמון	050-6496755
2568	ת.ד. 3826 , טייבה	מצראוה מואייד מוסך מסרי איה	052-8704881
2569	בן ציון גליס 7 , פתח תקווה	קומפיוטסט הנדסת ציוד לרכב בע מ	03-9348949
2570	ת.ד. 1542 כביש ראשי קלנסואה , קלנסווה	מרעי קוסאי פרונט קלנסואה	053-5888907
2571	יד חרוצים 6 אזור תעשייה , נתניה	מוסך וי.אס קאר - ויקי חג'ג'	054-4546743
2572	ת.ד  4521 , טירה	סמארט בודי פארטס בע מ	050-7723237
2573	ליד קפה נמו קלנסואה , קלנסווה	נאשף עמאד - א.א. פחחות	052-2777399
2574	העבודה 11, א.ת. , ראש העין.	יד יצחק מכוני רישוי	03-9102040
2575	מפעלי גרנות גן שמואל כביש 65 , גן שמואל	ה.מ. ישראל בע מ	03-6092230
2576	התדהר 3, א.ת. צפוני , רעננה	מאיר מרכזי שירות שותפות מוגבלת	09-7628702
2577	הרקון 5 , רמת גן	אוחיון דוד - מזגני הבורסה	03-5756890
2578	ת.ד. 5140 , קלנסווה	ג'מל מוחמד מוסך עבודי	052-4522381
2579	העצמאות 6 , יהוד	מוטו מאסטר בע מ	03-5360353
2580	ת.ד. 791 , טירה	ראפת נואס - ראפת פחחות וצבע	052-3581362
2581	החזון 4, א.ת. 320 , רמלה	תעבורה אחזקות בע מ	08-9270435
2582	חיים שפירא 25, א.ת. מערב , ראשון לציון	מאיר מרכזי שירות. שותפות מוגבלת	03-9433666
2583	המסגר 15 , תל אביב -יפו	אלחדיף דוד - מוסך דוד	03-5374446
2584	שבזי 8 , יהוד	מכון אדיר בע מ	03-5366678
2585	ת.ד. 5082 , טייבה	חאלד אקעיק - קרבורטורים	09-7994945
2586	עמל 1 , פתח תקווה	חצב נציגויות בע מ	03-5704065
2587	זרחין 7 , רעננה	מוסך ארז חפץ מכונאות בע מ	09-7462103
2588	כפר קאסם ת.ד. 609 , כפר קאסם	צרצור אחסאן מוסך הדקל	053-7418573
2589	היסוד 10 , תל אביב -יפו	שניר עוסמאן יהלום הצבע	03-5478803
2590	היצירה 6 , רעננה	הילוך שישי רעננה בע מ	09-7442958
2591	נתן פנץ 14 , תל אביב -יפו	מוסך ישראל טולמסוב	077-7660203
2592	ת ד 1750 א.תעשייה עליון , טייבה	עבד אלכרים ג'אברה מכונאות	050-3728151
2593	החרש 3 , חולון	מוסך אבי ברדה	03-6520199
2594	המרץ 18 , פתח תקווה	מוטור- אפ בע מ	03-5170984
2595	ת.ד. 5029 , קלנסווה	תקרורי איהב מוסך 2000	052-2907088
2596	החזון 6 , רמלה	תעבורה אחזקות בע מ	08-9270420
2597	נפחא 5 , בני ברק	משה קאשי טכנו מוטו	052-2687663
2598	התקוה 6 , רמלה	פרס רכב השפלה בע מ	073-2707070
2599	שלדג 2, א.ת. , רמלה	צמד חברה להספקת ציוד הנדסי בע מ	073-2222900
2600	המסגר 7 / ישראל ויטנגרד , בת ים	יעקב דוד - יעד שרותי רכב	03-5522174
2601	איזמל 9, א.ת. ב' , נס ציונה	חבני אוהד - מוסך חבני יצחק ובניו	08-9400410
2602	ת.ד 4088 , טירה	חסקיה עלי - מוסך אחים חסקיה	050-2255987
2603	יצחק שדה 5 , תל אביב -יפו	איתי בושי - מוסך ריידר	03-5379465
2604	שוקן 4 , תל אביב -יפו	אופנובייק-מאור ושגיב	03-6365995
2605	המסגר 5, , הוד השרון	מטרו מוטוריקה בע מ	09-7403844
2606	תושיה 4 א' , תל אביב -יפו	כהן שמעון - סי.אר.איי	052-3335373
2607	משה שרת 24 , ראשון לציון	אלעיסאוי עלי פנצ'ריית דרום ראשון	03-9415858
2608	יוחנן הסנדלר 8 , כפר סבא	א.ג. נגררים ווים בע מ	053-5500180
2609	נחשון 25 , פתח תקווה	שלמה רשת מוסכים ושרותי רכב בע מ	03-9297788
2610	אהרונסון 6, א.ת. רמת אליהו , ראשון לציון	עזר דוד מוסך עזר פחחות וצבע לרכב	03-9618849
2611	מסלוויטה 4 , תל אביב -יפו	מוסך המגוון בע מ	03-5619896
2612	כנפי נשרים פינת האילנות , הרצלייה	בללי את מריומה מוסך העיר	09-9573608
2613	ת.ד. 3412 כביש ראשי מאחורי הנקודה האדומה , טירה.	מוסך מחמוד נאסר	054-4303366
2614	ת.ד. 1824 , טירה	מטר פריד - כל רדיאטורים	09-7937572
2615	ת.ד. 8271 יד חרוצים 2 , נתניה	פולג זגגות רכב - חוסיד איגור	09-8651404
2616	ת.ד. 884 , כפר קאסם	מוסך לב הארץ בהנהלת זוזיאן	054-7394315
2617	אלטלף 8 , יהוד	ד.לי אור שירותי רכב בע מ	03-9102442
2618	רבניצקי 7 , פתח תקווה	יאיר שפילמן שרות רכב (1989) בע מ	074-7150000
2619	פלוטיצקי 3, א.ת. ישן , ראשון לציון	אהרון כהן	03-9644065
2620	הבנאי 26 , חולון	ניר צפר שרותי רכב	057-7507501
2621	הנגר 4, א.ת. , חולון	סיטי סנטר טסט לרכב בע מ	03-6542020
2622	תמנע 15 , חולון	ב.ה ארביב ניסים בע מ	03-6541141
2623	ת.ד. 107 , לוד נמל תעופה	סוויספורט שרותי מטען ישראל בע מ	03-6222000
2624	המסגר 61, ת.ד. 48609 , תל אביב -יפו	אסף מישאלוף - מוסך המהיר	03-5619393
2625	הנגר 10 , כפר סבא	קרן כהן - המכשפה	09-7660255
2626	החרושת 15 , רעננה	גבי היקרי מוסך גבי	09-7417707
2627	הסוללים 4 , תל אביב -יפו	ריינו - טייר ישראל בע מ	03-6243634
2628	התע ש 9 , כפר סבא	מוסך אלכס - נובק רוזנברג	054-6336025
2629	שונצינו 1 , תל אביב -יפו	יצחקי ארז - ארז אופנועים	050-4500006
2630	היובלים 18 , הוד השרון	ג'דידי ניצן פחחות וצבע	09-7403674
2631	הזורע 4 , חולון	אורן בן סימון שרותי רכב בע מ	03-5582382
2632	הבנאי 27 , חולון	אלרז שרות למלגזות בע מ	03-5560707
2633	שרירא גאון 30 , תל אביב -יפו	מוסך האחים מוניר	054-7599649
2634	רח' סנט גורג' עקרון 2000 , קריית עקרון	שחר אליהו מוסך צוות ניר 4 על 4	057-7336438
2635	סנט ג'ורג' , קריית עקרון	מוסך ראובן אברהם	050-5493799
2636	גיסין 75 , פתח תקווה	סמארט פחחות וצבע בע מ	052-5263686
2637	שכטרמן 16 ת.ד. 13003 , נתניה	ל. מוטי קאר 2008 בע מ	09-8821999
2638	חיי אדם 7 , תל אביב -יפו	קיצ'ב אנטון - ואן מוטורס	03-6092299
2639	ת.ד 3074 , טירה	המכלל - חג' יחיא איהאב	09-7936087
2640	שניצלר  9  תל אביב , תל אביב -יפו	קשר ימי בע מ	03-6818814
2641	ת.ד. 7738 צורן כביש הדסים אבן יהודה , קדימה-צורן	נבדק מוסכים - יהודה הכהן	050-4780298
2642	שכטרמן 16 , נתניה	אופיר מוטורבייק  - אופיר חגג	054-2296355
2643	שד' הר ציון 48 , תל אביב -יפו	מוסך אמין הר ציון	077-3210194
2644	ת.ד. 3826 , טייבה	מוסך ג'אד מסרי	057-4318598
2645	ראול ולנברג 14 , תל אביב -יפו	שרון בן אליהו סדנא לאופנועים	077-5543370
2646	הסולל 3 , חולון	עמרם את מישל מוסך עמי	03-5590966
2647	מרדכי אנילביץ 48 , תל אביב -יפו	כהן סער צמיגי סער	03-5371220
2648	עמק ברכה 8 , תל אביב -יפו	עבדאלגני רמזי -מוסך רר אי אם גי	03-5356443
2649	הרצל 113 , תל אביב -יפו	ה.מ.מוטורס בע מ	03-5189995
2650	הפלד 44 , חולון	מוסךהשלום בהנהלת אביוב ארנון	03-6545694
2651	קיבוץ עין החורש , עין החורש	ערן טגרט - גירים אוטומטיים	054-4832820
2652	סיקסק 1 , רמלה	מוסך איציק ודיצר בע מ	08-9142100
2653	הסדנא 18 , חולון	משה ממן שרותי רכב	03-6500637
2654	יד חרוצים 2 , נתניה	קובי ורפאל מוסכי ורד	09-7737184
2655	המוביל הארצי 56 , ראש העין.	יניב ורד מוסך נייד	052-3501371
2656	שמוטקין 3 , ראשון לציון	אליה יצחק מוסך דניאל	03-9564235
2657	יוחנן הסנדלר 11 , כפר סבא	קחטן דוד -מוסך דובי	09-7663631
2658	ת.ד. 391 , טירה המשולש , טירה	טיפ וטופ אופנועים בע מ	050-7619985
2659	האדום 26 , כנות	צעידי לאור פחחות וצבע	08-8599551
2660	המלאכה 18 , רעננה	שרותי רכב ארצי - שולה ארצי	053-2342824
2661	העבודה 39 , בת ים	רוקח אברהם מוסך המשפחה	03-5522281
2662	פנקס 36 , נתניה	מוסך ניר שרעבי	050-6783832
2663	אמיל זולה 35 , פתח תקווה	קליינרשכט יבגני מוסך גראנד גראז'	052-7074545
2664	היצירה 22 , רחובות	מאסטרקאר מוסכים מתקדמים בע מ	08-8533355
2665	העבודה 16 , בת ים	צמיגי אלי בהנהלת דורון	052-3626213
2666	העמל 27 , פתח תקווה	ביתן ברוך מוסך איכות	03-9241688
2667	שנקר 3 , פתח תקווה	ויקטור לק רדיאטורים ואגזוזים	053-7353672
2668	א.ת. מערבי בחצר של שילובית , כפר קאסם	נוע רם מלגזות טרקטורים 1989 בע מ	09-93443512
2669	המצודה 39 , אזור	א.א אקספרס שירותי רכב בע מ	03-5187964
2670	מעוין שורק הקידמה )2פלמחים( , ראשון לציון	קאר איסט יבוא רכב בע מ	03-6710312
2671	א.ת. שילת , שילת	דימה לויטן דימה חשמל רכב	054-7610034
2672	שניצלר 22, סניף 22 , תל אביב -יפו	מרכז שרות קיה יפו - רכטמן  בע מ	03-6818118
2673	פלוטיצקי 16, א.ת. ישן , ראשון לציון	הילוך שישי ראשל צ בע מ	03-9692011
2674	ז'בוטינסקי 85 ת:ד 99 , פתח תקווה	מוסך יוסף בע מ	03-9224171
2675	המלאכה 13 , נתניה	ספיד סוכנויות בע מ	09-7736057
2676	המסגר 53 , תל אביב -יפו	ערן רובין - מוטו טק	03-5611450
2677	נחשון 22 , פתח תקווה	סגולה טראק בע מ	03-7160010
2678	ת.ד.632 , כפר קאסם	סרסור איהב בלמי איהב	03-9071088
2679	מודיעין 7 , לוד	אבו סלימאן גמאל-ג.ע. פחחות וצבע	08-9212336
2680	כביש ראשי, זמר , זמר	חרזנה עבד - ע.ע. שרותי רכב	050-8774197
2681	ת.ד. 1808 , כפר קאסם	מוסך כפר קאסם לשרותי רכב בע מ	03-9071423
2682	ת.ד 1424 , קלנסווה	אבו חאמד יזיד - מוסך בלמי יזיד	054-6428486
2683	ת.ד. 4315 , טירה	קואסמה זאהר	052-6742784
2684	היצירה 39 פינת גבריאלוב , רחובות	דרייב קלין בע מ	052-4039900
2685	בן עטר 20 , תל אביב -יפו	נעים אלגרבלי מוסך א. נעים	03-6815055
2686	מושב רינתיה משק 6  האורנים , רינתיה	דרור לובטון טרקטורונים ואופנועים	054-2386545
2687	בצלאל 4 , חולון	ליאור חנניה מוסך מבורך	03-6500068
2688	א.ת. אחרי שוק הציפורים , כפר קאסם	חטיב מונעם מוחמד קפיצי אחים חטיב	09-7939983
2689	אימבר 12 , פתח תקווה	מוסך טי. גי. בע מ	03-5792448
2690	ת.ד. 8092 המנופים 10 , כפר סבא	א.איחזקאל -ספאני יחזקאל	09-7660367
2691	החרוץ 5 , תל אביב -יפו	ב.ה פיקס שירותי רכב בע מ	050-7298447
2692	העמל 64 ת.ד 4033 ק.אריה , פתח תקווה	א.א.א. מוקד הרכב בעמ	03-9271927
2693	משה בקר 32 , ראשון לציון	מחרוזת אקספרס בע מ	03-9643412
2694	רפפורט 3 , ראשון לציון	שני קאר בע מ	03-9500595
2695	ת.ד. 3628 כביש ראשי משמאל , טירה	ג'ונדיה חאלד - מוסך זואתה	052-3521525
2696	ת.ד. 335 , כפר קאסם	עיסא מוחמד צמיגים	03-9370476
2697	ת.ד. 888 ליד שטיפת השלום , כפר קאסם	סרסור סבע - מוסך סבע	053-7430424
2698	בן-צבי   41 , א.ת. רמת אליהו , ראשון לציון	עקרבי ציון מוסך הכוכב	03-9418882
